ts_utc_iso,real_lat,real_lon,real_alt_m,spoof_lat,spoof_lon,spoof_alt_m
2025-10-18T15:42:17.769376+00:00Z,4.739797267690836e-06,8.546165271590495e-07,0.0009860683679580688,47.39800583866305,8.546120164664444,1.4397834778185337
2025-10-18T15:42:17.969382+00:00Z,4.7397972592335035e-06,8.546165607079907e-07,0.0008437209129333496,47.398007604564334,8.546123743150968,1.318363616235986
2025-10-18T15:42:18.169370+00:00Z,4.739797251514579e-06,8.54616587510429e-07,0.000702033281326294,47.398009230431924,8.546127381787711,1.195053422032337
2025-10-18T15:42:18.370294+00:00Z,4.739797244014013e-06,8.546166072960554e-07,0.0005779063105583191,47.39801062651513,8.546130845875357,1.0867844780103548
2025-10-18T15:42:18.569692+00:00Z,4.739797282350313e-06,8.546166644780259e-07,0.000536123514175415,47.39801199878419,8.546134762364208,0.9646519793761049
2025-10-18T15:42:18.770924+00:00Z,4.7397973555100025e-06,8.546167346677873e-07,0.0005535013079643249,47.398014010001745,8.546139354867401,0.9994799434151007
2025-10-18T15:42:18.971258+00:00Z,4.739797416914658e-06,8.546168124039171e-07,0.0005663231015205384,47.398015659780164,8.546143565769892,1.0247181668757674
2025-10-18T15:42:19.169333+00:00Z,4.739797468783527e-06,8.546168968160861e-07,0.0005773358941078186,47.39801715792015,8.546148319610397,1.0465273177744425
2025-10-18T15:42:19.369462+00:00Z,4.73979751115699e-06,8.546169802526966e-07,0.0005868914127349854,47.39801843965821,8.546153295808223,1.0660531516755998
2025-10-18T15:42:19.569892+00:00Z,4.739797552467115e-06,8.546170736046173e-07,0.0005958284735679627,47.39801950141839,8.546158387336256,1.0834202336083947
2025-10-18T15:42:19.769350+00:00Z,4.739797591051524e-06,8.546171760233949e-07,0.0006030116081237793,47.39802032656341,8.546163607861939,1.0964417571679204
2025-10-18T15:42:19.969556+00:00Z,4.739797626906714e-06,8.546172796391185e-07,0.0006060512065887452,47.39802090668244,8.546168614881154,1.1044721751269475
2025-10-18T15:42:20.169409+00:00Z,4.739797657624284e-06,8.546173720939016e-07,0.0006059634685516357,47.39802132926355,8.546174014872232,1.1065996206907995
2025-10-18T15:42:20.369998+00:00Z,4.739797690238259e-06,8.546174677774256e-07,0.000605307400226593,47.39802150590308,8.546178944479392,1.1043129340609374
